datetime,open,high,low,close,volume,adj_close
1990-02-16 00:00:00,113.03393411243934,113.37798671410583,111.32696473275935,113.43068037088331,482647,113.52337153437061
1990-02-17 00:00:00,113.3028085223692,114.36452084347027,112.83655609237519,112.94276019908696,370609,112.85056489009555
1990-02-18 00:00:00,112.55076443145951,112.76170335461622,111.72966936772215,114.1394180638304,312656,114.00924863141894
1990-02-19 00:00:00,112.81019593810942,112.95253686373793,112.58667647038155,113.55704455814264,402977,113.38419885639586
1990-02-20 00:00:00,112.89285532854792,113.04383259836122,112.66238500673767,112.5574818259422,535287,112.49032078101186
1990-02-21 00:00:00,113.56463979743259,114.42850523162977,113.00442521865894,112.43874503482034,113262,112.43682478790276
1990-02-22 00:00:00,112.92949430364175,113.89710885552367,112.01594483166315,112.69905564479117,967784,112.6606321530735
1990-02-23 00:00:00,112.66900724794425,113.77014251402093,111.78338139392467,112.7576125041677,893723,112.68008213292654
1990-02-24 00:00:00,111.51206148061675,111.95108749668098,110.99631713521933,111.71828145532778,625191,111.66335281832941
1990-02-25 00:00:00,111.02388928731577,111.13880046827887,110.92312750860714,110.7050569540467,805297,110.78827497582091
1990-02-26 00:00:00,112.04125270434254,112.67435148548945,111.41355654771222,112.16456146760964,933673,112.14105972121277
1990-02-27 00:00:00,111.56855117097727,111.586106594827,110.61926484306684,110.841803838794,779965,110.86950745861495
1990-02-28 00:00:00,110.99257829325829,112.661778902968,110.72541405226798,111.35718390045298,309290,111.49876182524304
1990-03-01 00:00:00,111.05344319416375,113.06332975692632,109.9095216396263,111.65162997669682,477026,111.64898616460644
1990-03-02 00:00:00,111.69200812902585,112.55182516168965,111.43306993396612,111.90271501020403,366128,111.85522721437358
1990-03-03 00:00:00,112.2530573004293,112.92759391887084,111.11271210905801,112.8567076836053,202246,112.83337644017203
1990-03-04 00:00:00,113.52937689036719,115.01194605448592,112.85556255330005,113.5159203409199,984260,113.59191343456087
1990-03-05 00:00:00,113.08276309704513,113.60346833416287,112.22671694979967,112.69732985172604,150729,112.59620694728734
1990-03-06 00:00:00,112.71007909813504,113.81317974684272,112.03432534837086,112.01971692411102,389064,112.01233461133666
1990-03-07 00:00:00,113.51632679347529,113.99865252914395,112.70654088627958,113.68672579031463,466613,113.78664677364169
1990-03-08 00:00:00,115.0645577684633,115.06588744844112,114.99537714138702,115.7662177402556,690460,115.72440644503186
1990-03-09 00:00:00,115.50771024972266,116.97307708006201,114.06246333685426,114.91152236663606,371464,114.8433546188089
1990-03-10 00:00:00,114.25659343825872,115.56763731794886,113.87497263290862,114.16473411005977,241801,114.4508885375649
1990-03-11 00:00:00,114.90343097500312,115.94259628192309,112.49287350831035,114.9054556999617,436006,114.96505751658904
1990-03-12 00:00:00,114.85341098987377,116.16180687899003,114.40970334820322,114.05192815253137,729448,114.05133081795539
1990-03-13 00:00:00,114.55969324407276,114.61958286946336,114.30933857415545,115.21452116168926,888444,115.18978717256685
1990-03-14 00:00:00,114.39711901985719,115.26726973270253,112.5852728992087,114.28441704622846,837853,114.27049028542069
1990-03-15 00:00:00,113.95629742218719,114.19897831585862,112.94055409305474,113.76812252561774,765502,113.7786271004323
1990-03-16 00:00:00,112.18611367895076,112.53614149810184,111.21815618649642,112.01267533201822,146466,112.19112523385586
1990-03-17 00:00:00,112.2565050098066,112.79491873570393,111.54107780739425,112.4852016383166,426570,112.35022012940118
1990-03-18 00:00:00,112.90777714872502,113.05852809286594,112.90259123423637,112.87531635632908,699294,113.00882835307189
1990-03-19 00:00:00,111.6739373507039,111.93459194036564,111.06589476838877,111.62930094926314,891927,111.74757454912452
1990-03-20 00:00:00,111.7356188405767,111.82724998153554,110.95193621417478,112.0458597450611,556055,112.06822368267252
1990-03-21 00:00:00,113.77203779010492,114.33248907208953,112.42398904903938,113.36540346072658,881830,113.35005617301117
1990-03-22 00:00:00,113.56015259217521,114.27469204961794,112.73735819245644,113.18901946097766,449921,113.45698710630647
1990-03-23 00:00:00,113.6088256218166,114.5270641696258,113.54960122925851,113.07538199794321,354889,113.0586280617887
1990-03-24 00:00:00,113.79776330638947,113.80467770257657,111.48589988162742,112.893099701752,352545,112.8718908120859
1990-03-25 00:00:00,114.32539630373684,114.79599142549591,114.28883942010354,114.57796735881553,703391,114.60306490534705
1990-03-26 00:00:00,115.49570215260569,115.97683353117006,115.06981966890287,115.51370166183895,958644,115.64794535970638
1990-03-27 00:00:00,117.20660158334901,118.2398641714598,116.50944029596786,116.55218076139373,706260,116.6323664252154
1990-03-28 00:00:00,117.4955556539269,117.95279909821079,117.40122946793007,117.97797029383553,829276,118.02910817913988
1990-03-29 00:00:00,117.37650772985901,117.41590163594029,116.75838500972041,117.63744015941765,927439,117.68532535927815
1990-03-30 00:00:00,117.82952046721562,118.31221241415265,117.55993550155831,117.69957319455342,372564,117.63258573473794
1990-03-31 00:00:00,118.12029232214012,119.262150415052,116.9088141532798,118.28275028758848,877562,118.22614445488456
1990-04-01 00:00:00,119.19493446207531,119.55650181955983,118.85969075457308,120.2501124087731,534721,120.21227572951791
1990-04-02 00:00:00,119.80661935101742,121.18785018706616,118.53264277012438,120.53448128800223,906708,120.49151194304123
1990-04-03 00:00:00,120.7090572044321,122.16635347208825,120.12399897739645,120.12176515204438,731702,120.15989378815232
1990-04-04 00:00:00,120.31520625671209,120.91728184612164,120.26935071623444,120.2311453603023,208421,120.38358972764163
1990-04-05 00:00:00,120.37664820608295,121.41096475441512,120.05540502103086,121.25129721736641,866287,121.23594972433295
1990-04-06 00:00:00,121.35630554356393,123.33226200727549,120.53438879474058,121.63767041476257,893549,121.3903230250548
1990-04-07 00:00:00,122.20825837168408,122.64510699204982,121.48474942499318,122.38613591922196,603470,122.42356894541888
1990-04-08 00:00:00,121.71957696229592,122.051135680151,120.51228519358745,121.80794874727036,639386,121.8464857160412
1990-04-09 00:00:00,123.02871749704893,124.59874531543562,122.46503251444108,123.2724716508668,154437,123.3151385271555
1990-04-10 00:00:00,122.5299459884825,123.15162054551645,122.4221548469826,122.02834294830981,153379,122.06912158902774
1990-04-11 00:00:00,121.86274843988501,122.0459113765454,121.36490245963095,121.7290576916707,659524,121.86891446550605
1990-04-12 00:00:00,122.55299262815535,124.0088978008373,121.06606279540917,122.41152957448998,581082,122.37885513127536
1990-04-13 00:00:00,122.30044673794302,122.57992466932413,122.10876250665399,122.3801365112656,269549,122.20919296902049
1990-04-14 00:00:00,123.4295341331175,124.91041763837598,122.51466642176409,124.32598612580662,307992,124.35788125709858
1990-04-15 00:00:00,122.58667482512787,124.28052486370296,122.43724577353802,122.93188776571398,673840,122.8594198598197
1990-04-16 00:00:00,120.46309373748309,120.68923480409927,117.26147493755727,120.26813250196854,793424,120.10905632121383
1990-04-17 00:00:00,121.58862305889355,121.95640897783002,121.12824245189928,121.63393663480365,922346,121.64374268285059
1990-04-18 00:00:00,121.21493168087558,121.28337635417805,118.40905922423345,121.05551647436823,483785,121.03453719267534
1990-04-19 00:00:00,121.00754282670374,122.2074468411325,120.57249782674424,121.12815454503072,660575,121.32160704786706
1990-04-20 00:00:00,121.17706879036666,122.71477262716711,120.11054202885882,121.07326543200453,566968,121.21180997846749
1990-04-21 00:00:00,121.15696025301021,121.2773305322474,119.44300424339595,121.57667719517143,790107,121.77894099620896
1990-04-22 00:00:00,120.87866707405517,121.25162388910346,119.81398666950734,122.14466740553056,426494,122.13729042272448
1990-04-23 00:00:00,120.11221231561369,120.67280148879746,118.66452657064096,119.84648428441417,882490,119.70042065632136
1990-04-24 00:00:00,120.67719223553883,121.58033322586019,120.10349809528168,120.82264746206397,636854,120.57800418186461
1990-04-25 00:00:00,121.10661101911433,122.30211473383136,119.29174725464155,119.66016142922757,743259,119.82255418852564
1990-04-26 00:00:00,120.199302347128,120.60376028145686,119.15176028987987,119.26670984935863,671084,119.1689874967232
1990-04-27 00:00:00,120.32152672097014,120.34386833758344,120.27667973443549,119.75845948573162,111559,119.68176080090754
1990-04-28 00:00:00,120.93004433560937,121.62472028957134,119.19718744860648,121.66905062489114,224424,121.63115544742614
1990-04-29 00:00:00,120.21285084843771,121.40592977175784,120.1641790528647,119.22862646236733,282053,119.1404881722735
1990-04-30 00:00:00,119.25985138046033,122.6620328985136,117.76083553935467,119.10066306417545,195125,118.99625416257936
1990-05-01 00:00:00,118.72450148963802,118.7804386419993,117.98600594388161,117.80304029782872,566702,117.79579917663087
1990-05-02 00:00:00,118.8895567407288,119.59527905256903,118.8073855314583,119.79806100367162,501038,119.7378507402142
1990-05-03 00:00:00,118.05200630844503,118.3255235302816,116.46389013196652,117.97661756955074,703752,117.92371635649027
1990-05-04 00:00:00,118.91559771825636,120.22505622213333,118.18671915418598,118.72448249021376,223212,118.75041047285461
1990-05-05 00:00:00,119.08284465788006,120.72430183235522,117.45487156748847,118.97222637201229,470876,118.99692864796133
1990-05-06 00:00:00,119.3337388059472,120.33717188864311,119.0214185869797,120.74550698860787,899233,120.56396068470598
1990-05-07 00:00:00,119.30930531274676,120.51688858916698,118.8426018683542,118.47457439553588,701714,118.51818681147954
1990-05-08 00:00:00,118.92018950273554,118.92978685407729,117.75540109912224,118.6861779501175,689408,118.72477765456513
1990-05-09 00:00:00,119.85532587188621,121.27776872209049,119.35873080808113,119.98726154168624,856679,119.89342591816121
1990-05-10 00:00:00,119.14117332917624,120.1116645556089,116.71700571168242,119.36720596092097,912899,119.19058775777809
1990-05-11 00:00:00,119.27352875626822,119.8936386296843,119.04688708999298,119.20159424560316,272629,119.04607675922634
1990-05-12 00:00:00,117.88430948196194,117.99847506350697,117.5057011724532,117.45216906340133,342876,117.53722388572733
1990-05-13 00:00:00,119.07154610309861,119.96782954654562,119.02321588598764,118.83217543092886,769260,118.91943663581243
1990-05-14 00:00:00,117.00169336630668,117.21094528591281,116.77353990991419,117.11019477033159,673263,117.14017085329947
1990-05-15 00:00:00,118.50554415318061,119.35645196456629,118.3142824525478,118.56895337107811,349713,118.56182476874368
1990-05-16 00:00:00,120.3728868988344,122.01461066201193,119.29657199299697,120.60202616964152,352318,120.4677283827043
1990-05-17 00:00:00,120.15471727524005,121.01966869353427,118.69165631745481,119.84367354628509,694091,119.79657511883731
1990-05-18 00:00:00,119.71041276465647,119.78576907264356,117.71000840741287,119.6010188581678,657122,119.49264074642731
1990-05-19 00:00:00,120.71917902012157,120.79839691470121,120.20137591293526,120.86321297563964,241289,121.01865770164957
1990-05-20 00:00:00,120.68606126702488,121.13816726393658,119.92305392282722,121.53479782930225,260335,121.51580369486048
1990-05-21 00:00:00,120.94240766093112,121.38561001115356,120.90614711276082,120.66338081230917,777080,120.72752431784862
1990-05-22 00:00:00,120.51142325023764,120.67733421845257,120.4292085970506,120.49817223697218,811178,120.57482588977213
1990-05-23 00:00:00,122.01806727436403,122.55864475694248,121.15652274302275,121.11056188799807,848290,121.00657457986489
1990-05-24 00:00:00,121.47294400745596,121.89578288155334,121.30222961122774,121.79323129831569,208691,121.66820379988613
1990-05-25 00:00:00,121.87547192160758,122.22934588838646,121.41382368502673,121.72547698718019,696081,121.6615811487799
1990-05-26 00:00:00,123.40333316499394,124.48271262845364,123.23375799420297,122.72310964895188,719395,122.70088384733623
1990-05-27 00:00:00,122.40204100177841,122.72293719361876,122.33157442018337,121.5875163306097,875121,121.5936426973504
1990-05-28 00:00:00,121.493246185346,121.95831090393177,119.78273788241283,121.72810250304775,217211,121.88850782476548
1990-05-29 00:00:00,120.77550287199522,121.70891531921477,120.62825230038439,120.68537297214094,518040,120.85412024999604
1990-05-30 00:00:00,122.53771482035235,124.30074306996865,120.73135685413337,122.23729673336412,826550,122.2457587251748
1990-05-31 00:00:00,121.52786776463468,123.1695746085208,119.93387727877804,121.42164813985626,819764,121.46302078293462
1990-06-01 00:00:00,122.47691475195435,124.11873522269636,122.14323726066063,122.05053385196696,667151,121.90879160901956
1990-06-02 00:00:00,120.02775024360699,122.04612136446896,118.4413183519598,120.4351397981759,533710,120.40824495207382
1990-06-03 00:00:00,122.55262926479448,122.84241352156276,122.06887375026808,122.4579385017935,312198,122.54535667976694
1990-06-04 00:00:00,123.74791542073692,124.14707919761084,123.71454752091981,123.94718183611921,248066,123.9010749249983
1990-06-05 00:00:00,124.94772502473806,126.91853623455869,123.59319674846704,125.36346500666782,906675,125.31706422692352
1990-06-06 00:00:00,124.56788569704446,125.8082054113081,124.37704496775987,124.38172894571004,495792,124.47171859026655
1990-06-07 00:00:00,122.83421208428267,123.11880615060137,122.42030587847945,122.54860673985993,940989,122.54010681386659
1990-06-08 00:00:00,122.49977786773606,122.7647417671209,121.86810307521743,123.21749421776695,767567,123.25238449001066
1990-06-09 00:00:00,121.40176047119287,122.11622383828846,120.1993629531868,120.65445522968817,893965,120.66656414169847
1990-06-10 00:00:00,122.04801472087371,122.52645487114391,122.0066750467979,121.94435318498056,926915,122.01744493831369
1990-06-11 00:00:00,121.30064165285759,121.38010537188997,120.30999937386673,121.54382882372558,346281,121.50438872140893
1990-06-12 00:00:00,121.93307864895304,122.60769681490133,121.92108311708188,120.91425942287542,945011,120.92374413696237
1990-06-13 00:00:00,122.2429214080315,122.40772216942744,121.32848307570949,122.33535091243,352516,122.28949185732098
1990-06-14 00:00:00,123.50220265256789,124.37478012195993,123.45926485491317,123.50501633524888,999170,123.56698750089495
1990-06-15 00:00:00,124.09992198704991,124.93191686437426,123.08992440285068,124.53911726824256,239851,124.39388987946256
1990-06-16 00:00:00,122.74138709027804,123.99010946058411,122.66927744533719,123.1472506598208,838883,123.19125583488314
1990-06-17 00:00:00,122.46830392288638,122.87690849845465,122.39949934666468,121.54419769320793,422539,121.59025958379216
1990-06-18 00:00:00,121.64249305720327,122.10774930710056,121.42137424633574,122.16390785611226,216663,122.16088474933845
1990-06-19 00:00:00,122.75243104482244,123.2647840412047,122.07444509824677,123.47835918022031,164625,123.55339692397884
1990-06-20 00:00:00,122.53851481457374,122.66894080337819,121.63880309783733,122.61748317102024,209392,122.69096061855336
1990-06-21 00:00:00,122.04092779536796,123.9106513891662,121.05475168018573,121.38648542392818,393270,121.36851078612925
1990-06-22 00:00:00,122.26462647369603,124.37000136520525,122.10396982534799,122.49935785242046,263956,122.42610279181268
1990-06-23 00:00:00,123.3463424458042,124.45884511474654,123.11671025079335,123.27683832501482,214729,123.40232614136183
1990-06-24 00:00:00,123.11959709345629,124.51583653067013,121.24496160246183,123.90933356071963,108621,123.83258570535796
1990-06-25 00:00:00,124.28122955096465,125.59546132039034,123.79885769121377,124.05779670563508,856685,123.96499521225623
1990-06-26 00:00:00,123.154881398326,124.29507405483928,122.92957886252428,122.85241075765703,895437,122.70062324731299
1990-06-27 00:00:00,122.76423847178825,122.85529094758219,122.24990447817255,122.55694781269005,410244,122.56869955342609
1990-06-28 00:00:00,121.53721960861597,121.54046559715007,120.95903328077175,121.88386566337827,580176,121.75063715762501
1990-06-29 00:00:00,121.89617462492953,123.51557680949583,120.73747063257149,121.21287950222288,865240,121.46921765926164
1990-06-30 00:00:00,121.6852207739893,122.14825655781361,121.62020277984452,121.5386228792738,161723,121.52800982995306
1990-07-01 00:00:00,123.57721020672204,123.70776298050652,123.05803986883504,124.87601575056043,191711,124.9145856870298
1990-07-02 00:00:00,123.64601596094872,126.3164420748704,121.29735662070637,123.67328867199501,211072,123.72394707276712
1990-07-03 00:00:00,124.3722953778272,124.69752811376208,123.81130401699676,124.42276448713237,444582,124.50850171963563
1990-07-04 00:00:00,124.8298426601959,125.14584951370414,123.23176308040134,125.09735516585384,414927,125.10266345415071
1990-07-05 00:00:00,124.97854161482945,125.32913954318646,124.48593073311606,124.90914900550501,143781,124.89764036702647
1990-07-06 00:00:00,125.17688787703207,125.24366276727666,124.57054340267811,124.68189304543553,436517,124.61841595833073
1990-07-07 00:00:00,126.04703756849442,127.7702107679945,125.97881410489714,125.72044430909486,289764,125.71215954502873
1990-07-08 00:00:00,126.15022481512217,127.24823913823593,125.17527705401506,125.78679551877633,415301,125.96323218306948
1990-07-09 00:00:00,125.51027835940913,126.30640696619291,124.26868653982996,125.37598511228728,172239,125.22689253379592
1990-07-10 00:00:00,124.74207246618352,125.70673573699221,123.65507651324153,124.57048789274964,998387,124.50237805814359
1990-07-11 00:00:00,126.02365281164754,126.54263955309229,125.17281551370579,125.38207881065937,265327,125.37902083522184
1990-07-12 00:00:00,125.47000585027918,126.02664811449159,124.94162885140607,126.41624088432634,614960,126.43943481297092
1990-07-13 00:00:00,126.48003619182329,126.76959061785797,126.30176492760073,125.75175655922195,605936,125.55722495625139
1990-07-14 00:00:00,126.78306833149144,127.55374248748403,125.65837384797375,127.32964199249174,997909,127.16769128729076
1990-07-15 00:00:00,126.95921827060283,128.48130699130914,126.4410288217604,126.62236601668415,361341,126.78340816346109
1990-07-16 00:00:00,125.77493932169621,126.93294972703151,125.0688989953691,124.97635548407138,845385,124.95026371748331
1990-07-17 00:00:00,127.34134969075133,127.61848875744361,127.23126808255066,127.66488985884682,879399,127.58872712091781
1990-07-18 00:00:00,126.47619593911335,126.89472923224665,125.70624484725701,125.77981490678457,896369,125.59164098118232
1990-07-19 00:00:00,126.03138889570224,127.17410140639016,125.90304941715257,126.42633203932581,157574,126.53928953060749
1990-07-20 00:00:00,125.29014175851022,126.73132203214037,123.26600411719153,126.10377869234078,523256,126.30955979289025
1990-07-21 00:00:00,124.60419234940632,125.67606224874551,123.801355220567,124.02099214520568,667879,123.94874719413386
1990-07-22 00:00:00,126.47565259632512,126.71384560491774,126.15834797395553,127.01099512191998,654592,127.10066196799161
1990-07-23 00:00:00,125.08602804649878,126.01076888789189,124.23752658349102,125.0959951685943,832073,125.11535251220626
1990-07-24 00:00:00,125.60776555300852,125.76202829474525,124.72005250337465,126.70007452780432,643412,126.8786232179734
1990-07-25 00:00:00,125.82412578523943,125.87830890752358,125.01317020952274,125.25063452059271,643368,125.3353044575344
1990-07-26 00:00:00,124.12541901098766,124.70965420554194,123.90018939288387,123.95067179253772,702991,123.8943074045516
1990-07-27 00:00:00,122.52719285589228,122.76250662141592,122.1303128990333,122.52704280851562,240460,122.46875687685389
1990-07-28 00:00:00,122.50653504820404,122.52785005736447,121.16494875860185,122.95352791348822,179715,123.03786002771636
1990-07-29 00:00:00,121.19188513865583,122.53738093133641,121.06629484665004,121.36263023437077,180168,121.6095469731452
1990-07-30 00:00:00,122.59596782482802,123.51231255262425,120.94554973722028,123.08713592889899,170188,123.2121090137485
1990-07-31 00:00:00,122.56805317758926,122.73859708590108,121.52047992067008,123.44701666037015,455078,123.36142861609721
1990-08-01 00:00:00,123.18239332555649,124.54453447512624,122.77383757014059,122.92384545930076,669051,122.93794041693782
1990-08-02 00:00:00,124.31825927914277,125.54652262088639,124.03928221982399,124.03698912383885,245183,124.05519744457344
1990-08-03 00:00:00,123.78613153424591,125.43212364910143,122.93534232678137,123.8918596369052,198371,123.9489514415768
1990-08-04 00:00:00,121.81913794247023,122.61323856901772,121.63522482138404,122.56306635739581,464822,122.41989447497208
1990-08-05 00:00:00,121.26712868382234,121.34208239482574,120.63694960749434,121.75995837350399,386698,121.65686601900873
1990-08-06 00:00:00,121.71947414484106,124.29685254138488,121.5873205561342,121.35093486041865,892278,121.45372429660296
1990-08-07 00:00:00,120.17125028058187,120.57225235465506,119.71907106884133,120.00517663287202,352839,119.93504735495438
1990-08-08 00:00:00,119.25730804930153,120.17303741616995,119.13905184698704,118.68288183044318,260669,118.66596276016692
1990-08-09 00:00:00,120.19635146297824,120.43135406685566,117.49846395180663,119.20236468314748,152403,119.19438037502843
1990-08-10 00:00:00,120.53475879428184,122.53232891288053,119.51988839760065,120.13981205992421,710285,120.08071719585851
1990-08-11 00:00:00,120.20910873178212,121.04330021396996,118.6219635001206,120.99466291386464,564162,121.09821458657481
1990-08-12 00:00:00,119.97891914220762,120.01109423909769,119.40149026253323,119.8598924431413,851921,119.95317803497265
1990-08-13 00:00:00,119.40217055167615,120.21082497054572,118.57067554075046,119.69374759061049,706903,119.67209440743281
1990-08-14 00:00:00,119.48713004932246,120.47772653452442,118.37213926898272,119.53455264914848,507814,119.45751984657258
1990-08-15 00:00:00,117.67560741998989,118.72346788185233,117.45510707332853,118.60079429580861,292948,118.62408627465929
1990-08-16 00:00:00,117.91397860798023,118.03347243060186,117.79881998329702,118.01270870881844,886206,118.00846802119591
1990-08-17 00:00:00,116.19268985300101,116.74234269675553,113.9342574988727,116.40747603789364,921576,116.60643106528774
1990-08-18 00:00:00,117.12111063337109,117.43864481786927,116.86781164128251,117.11687075174261,340748,117.0364475700881
1990-08-19 00:00:00,117.30680864576041,118.69722190687087,116.7938110857341,117.48286662157801,580047,117.40919672710619
1990-08-20 00:00:00,116.00691960243407,116.01164980218326,115.08343507222698,115.68261785430312,988948,115.67349969196823
1990-08-21 00:00:00,116.21480640461908,116.88617110905747,115.44374470738141,115.42125926997672,673884,115.5238495297313
1990-08-22 00:00:00,116.44955530373976,117.3662410790837,115.65542679372872,116.79911405174462,982829,116.74400117525778
1990-08-23 00:00:00,117.18909656015416,117.40071236007032,115.96793651066567,118.14728612576192,590078,118.29297572453022
1990-08-24 00:00:00,116.83455393696377,117.603561452366,116.22825129246374,116.65618485944613,342391,116.77418870679234
1990-08-25 00:00:00,115.70989607667178,117.60384565761787,115.00505011210647,115.48467666850104,842376,115.3602678178836
1990-08-26 00:00:00,114.71118836221152,114.79267691180577,113.88850622152185,114.1671158407081,386519,114.16202082784936
1990-08-27 00:00:00,114.44955381735284,114.60459977152738,113.55433987025225,114.55350392609459,885051,114.71275193847066
1990-08-28 00:00:00,113.4604167667793,114.08038063954305,112.96934066099514,113.74399004985492,193643,113.73634030611323
1990-08-29 00:00:00,113.90866701701933,114.1260266992119,111.4926958438316,113.69193260138121,229602,113.77981392502247
1990-08-30 00:00:00,113.4626695581449,114.43999016359408,112.7329075491565,114.03422028758466,130616,114.0640619589636
1990-08-31 00:00:00,113.98926013572486,114.74930521921488,113.33675462084737,114.36689750106018,994391,114.5463721018785
1990-09-01 00:00:00,115.12933984703471,116.39465012696118,112.76209014095295,115.44931723826768,640908,115.31870175897642
1990-09-02 00:00:00,114.5780373304489,115.50506114501542,113.32407060634172,114.76964147205504,451641,114.61538535643089
1990-09-03 00:00:00,115.21059446162067,118.1099408857603,113.61990641564469,115.06911814975567,833328,114.98640242900932
1990-09-04 00:00:00,115.43260407987674,116.3785010463625,114.87793057804791,116.12758066061733,895719,115.93803382326881
1990-09-05 00:00:00,115.72509431430962,116.21433397265277,114.4882484483187,115.78555949676071,625538,115.73670118001283
1990-09-06 00:00:00,116.78121669036301,118.24658560349322,116.26673296888853,116.52833899258067,418017,116.51045106859554
